f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f
2.2570e+003 1.79043e+004 129.642 0.00000e+000 0.000 5.46326e-001 -11.484 0.00000e+000 0.000 4.19551e-001 -163.070 1.00000e+000 0.000 1.85379e+002 -50.357 0.00000e+000 0.000 1.01562e-005 -140.358 2.86725e-011 -79.097 1.79043e+000 129.642 2.23803e+000 -50.358
2.3101e+003 1.76567e+004 128.989 0.00000e+000 0.000 5.43802e-001 -11.485 0.00000e+000 0.000 4.22049e-001 -163.253 1.00000e+000 0.000 1.82816e+002 -51.010 0.00000e+000 0.000 1.02515e-005 -141.012 2.94664e-011 -79.192 1.76567e+000 128.989 2.20709e+000 -51.011
2.3645e+003 1.74081e+004 128.338 0.00000e+000 0.000 5.41291e-001 -11.479 0.00000e+000 0.000 4.24509e-001 -163.440 1.00000e+000 0.000 1.80242e+002 -51.660 0.00000e+000 0.000 1.03450e-005 -141.662 3.02802e-011 -79.291 1.74081e+000 128.338 2.17602e+000 -51.661
2.4201e+003 1.71586e+004 127.692 0.00000e+000 0.000 5.38794e-001 -11.468 0.00000e+000 0.000 4.26929e-001 -163.631 1.00000e+000 0.000 1.77659e+002 -52.307 0.00000e+000 0.000 1.04366e-005 -142.308 3.11141e-011 -79.393 1.71586e+000 127.692 2.14483e+000 -52.308
2.4771e+003 1.69084e+004 127.049 0.00000e+000 0.000 5.36316e-001 -11.450 0.00000e+000 0.000 4.29307e-001 -163.826 1.00000e+000 0.000 1.75068e+002 -52.950 0.00000e+000 0.000 1.05264e-005 -142.951 3.19686e-011 -79.500 1.69084e+000 127.049 2.11355e+000 -52.951
2.5354e+003 1.66577e+004 126.410 0.00000e+000 0.000 5.33858e-001 -11.427 0.00000e+000 0.000 4.31642e-001 -164.025 1.00000e+000 0.000 1.72472e+002 -53.588 0.00000e+000 0.000 1.06144e-005 -143.590 3.28441e-011 -79.609 1.66577e+000 126.410 2.08221e+000 -53.589
2.5950e+003 1.64066e+004 125.776 0.00000e+000 0.000 5.31422e-001 -11.397 0.00000e+000 0.000 4.33933e-001 -164.227 1.00000e+000 0.000 1.69872e+002 -54.223 0.00000e+000 0.000 1.07004e-005 -144.224 3.37408e-011 -79.722 1.64066e+000 125.776 2.05082e+000 -54.224
2.6561e+003 1.61554e+004 125.146 0.00000e+000 0.000 5.29010e-001 -11.362 0.00000e+000 0.000 4.36178e-001 -164.433 1.00000e+000 0.000 1.67271e+002 -54.852 0.00000e+000 0.000 1.07845e-005 -144.854 3.46593e-011 -79.838 1.61554e+000 125.146 2.01942e+000 -54.853
2.7186e+003 1.59042e+004 124.521 0.00000e+000 0.000 5.26626e-001 -11.321 0.00000e+000 0.000 4.38378e-001 -164.640 1.00000e+000 0.000 1.64671e+002 -55.477 0.00000e+000 0.000 1.08666e-005 -145.479 3.55999e-011 -79.956 1.59042e+000 124.521 1.98803e+000 -55.478
2.7826e+003 1.56532e+004 123.902 0.00000e+000 0.000 5.24270e-001 -11.274 0.00000e+000 0.000 4.40530e-001 -164.851 1.00000e+000 0.000 1.62072e+002 -56.096 0.00000e+000 0.000 1.09468e-005 -146.098 3.65630e-011 -80.077 1.56532e+000 123.902 1.95665e+000 -56.098
2.8480e+003 1.54027e+004 123.288 0.00000e+000 0.000 5.21945e-001 -11.222 0.00000e+000 0.000 4.42635e-001 -165.063 1.00000e+000 0.000 1.59478e+002 -56.711 0.00000e+000 0.000 1.10251e-005 -146.712 3.75490e-011 -80.200 1.54027e+000 123.288 1.92533e+000 -56.712
2.9151e+003 1.51526e+004 122.679 0.00000e+000 0.000 5.19652e-001 -11.165 0.00000e+000 0.000 4.44692e-001 -165.277 1.00000e+000 0.000 1.56889e+002 -57.319 0.00000e+000 0.000 1.11013e-005 -147.321 3.85585e-011 -80.326 1.51526e+000 122.679 1.89408e+000 -57.321
2.9836e+003 1.49033e+004 122.076 0.00000e+000 0.000 5.17394e-001 -11.102 0.00000e+000 0.000 4.46700e-001 -165.492 1.00000e+000 0.000 1.54308e+002 -57.922 0.00000e+000 0.000 1.11756e-005 -147.924 3.95918e-011 -80.453 1.49033e+000 122.076 1.86292e+000 -57.923
3.0539e+003 1.46549e+004 121.480 0.00000e+000 0.000 5.15171e-001 -11.034 0.00000e+000 0.000 4.48658e-001 -165.709 1.00000e+000 0.000 1.51736e+002 -58.518 0.00000e+000 0.000 1.12479e-005 -148.520 4.06493e-011 -80.582 1.46549e+000 121.480 1.83187e+000 -58.520
3.1257e+003 1.44076e+004 120.890 0.00000e+000 0.000 5.12985e-001 -10.961 0.00000e+000 0.000 4.50568e-001 -165.927 1.00000e+000 0.000 1.49175e+002 -59.109 0.00000e+000 0.000 1.13183e-005 -149.110 4.17317e-011 -80.712 1.44076e+000 120.890 1.80095e+000 -59.110
3.1993e+003 1.41614e+004 120.306 0.00000e+000 0.000 5.10838e-001 -10.884 0.00000e+000 0.000 4.52428e-001 -166.145 1.00000e+000 0.000 1.46626e+002 -59.692 0.00000e+000 0.000 1.13867e-005 -149.694 4.28393e-011 -80.843 1.41614e+000 120.306 1.77018e+000 -59.694
3.2745e+003 1.39166e+004 119.729 0.00000e+000 0.000 5.08731e-001 -10.802 0.00000e+000 0.000 4.54239e-001 -166.364 1.00000e+000 0.000 1.44092e+002 -60.270 0.00000e+000 0.000 1.14532e-005 -150.272 4.39726e-011 -80.976 1.39166e+000 119.729 1.73958e+000 -60.271
3.3516e+003 1.36733e+004 119.158 0.00000e+000 0.000 5.06664e-001 -10.715 0.00000e+000 0.000 4.56001e-001 -166.583 1.00000e+000 0.000 1.41572e+002 -60.840 0.00000e+000 0.000 1.15177e-005 -150.842 4.51322e-011 -81.110 1.36733e+000 119.158 1.70917e+000 -60.842
3.4305e+003 1.34316e+004 118.595 0.00000e+000 0.000 5.04639e-001 -10.625 0.00000e+000 0.000 4.57714e-001 -166.802 1.00000e+000 0.000 1.39070e+002 -61.403 0.00000e+000 0.000 1.15804e-005 -151.405 4.63187e-011 -81.244 1.34316e+000 118.595 1.67895e+000 -61.405
3.5112e+003 1.31917e+004 118.038 0.00000e+000 0.000 5.02657e-001 -10.530 0.00000e+000 0.000 4.59377e-001 -167.021 1.00000e+000 0.000 1.36586e+002 -61.960 0.00000e+000 0.000 1.16411e-005 -151.962 4.75324e-011 -81.379 1.31917e+000 118.038 1.64896e+000 -61.962
3.5938e+003 1.29536e+004 117.489 0.00000e+000 0.000 5.00718e-001 -10.431 0.00000e+000 0.000 4.60993e-001 -167.239 1.00000e+000 0.000 1.34121e+002 -62.509 0.00000e+000 0.000 1.17000e-005 -152.511 4.87741e-011 -81.514 1.29536e+000 117.489 1.61920e+000 -62.511
3.6784e+003 1.27175e+004 116.947 0.00000e+000 0.000 4.98823e-001 -10.329 0.00000e+000 0.000 4.62560e-001 -167.457 1.00000e+000 0.000 1.31676e+002 -63.051 0.00000e+000 0.000 1.17571e-005 -153.053 5.00443e-011 -81.649 1.27175e+000 116.947 1.58969e+000 -63.053
3.7649e+003 1.24836e+004 116.412 0.00000e+000 0.000 4.96972e-001 -10.223 0.00000e+000 0.000 4.64080e-001 -167.674 1.00000e+000 0.000 1.29254e+002 -63.586 0.00000e+000 0.000 1.18123e-005 -153.588 5.13435e-011 -81.785 1.24836e+000 116.412 1.56045e+000 -63.587
3.8535e+003 1.22518e+004 115.885 0.00000e+000 0.000 4.95165e-001 -10.115 0.00000e+000 0.000 4.65554e-001 -167.889 1.00000e+000 0.000 1.26854e+002 -64.113 0.00000e+000 0.000 1.18658e-005 -154.115 5.26725e-011 -81.921 1.22518e+000 115.885 1.53147e+000 -64.115
3.9442e+003 1.20223e+004 115.365 0.00000e+000 0.000 4.93404e-001 -10.003 0.00000e+000 0.000 4.66981e-001 -168.104 1.00000e+000 0.000 1.24478e+002 -64.632 0.00000e+000 0.000 1.19176e-005 -154.635 5.40318e-011 -82.056 1.20223e+000 115.365 1.50279e+000 -64.634
4.0370e+003 1.17952e+004 114.853 0.00000e+000 0.000 4.91687e-001 -9.888 0.00000e+000 0.000 4.68362e-001 -168.317 1.00000e+000 0.000 1.22126e+002 -65.144 0.00000e+000 0.000 1.19676e-005 -155.147 5.54220e-011 -82.191 1.17952e+000 114.853 1.47440e+000 -65.146
4.1320e+003 1.15706e+004 114.349 0.00000e+000 0.000 4.90016e-001 -9.771 0.00000e+000 0.000 4.69698e-001 -168.529 1.00000e+000 0.000 1.19801e+002 -65.649 0.00000e+000 0.000 1.20159e-005 -155.651 5.68440e-011 -82.325 1.15706e+000 114.349 1.44632e+000 -65.651
4.2292e+003 1.13485e+004 113.852 0.00000e+000 0.000 4.88390e-001 -9.652 0.00000e+000 0.000 4.70991e-001 -168.739 1.00000e+000 0.000 1.17501e+002 -66.145 0.00000e+000 0.000 1.20626e-005 -156.148 5.82983e-011 -82.459 1.13485e+000 113.852 1.41856e+000 -66.147
4.3288e+003 1.11290e+004 113.363 0.00000e+000 0.000 4.86809e-001 -9.530 0.00000e+000 0.000 4.72240e-001 -168.948 1.00000e+000 0.000 1.15229e+002 -66.634 0.00000e+000 0.000 1.21077e-005 -156.637 5.97856e-011 -82.593 1.11290e+000 113.363 1.39113e+000 -66.636
4.4306e+003 1.09122e+004 112.882 0.00000e+000 0.000 4.85272e-001 -9.407 0.00000e+000 0.000 4.73447e-001 -169.154 1.00000e+000 0.000 1.12984e+002 -67.116 0.00000e+000 0.000 1.21512e-005 -157.118 6.13067e-011 -82.725 1.09122e+000 112.882 1.36403e+000 -67.118
4.5349e+003 1.06982e+004 112.408 0.00000e+000 0.000 4.83780e-001 -9.282 0.00000e+000 0.000 4.74613e-001 -169.359 1.00000e+000 0.000 1.10768e+002 -67.589 0.00000e+000 0.000 1.21932e-005 -157.592 6.28624e-011 -82.857 1.06982e+000 112.408 1.33727e+000 -67.591
4.6416e+003 1.04869e+004 111.943 0.00000e+000 0.000 4.82332e-001 -9.155 0.00000e+000 0.000 4.75738e-001 -169.562 1.00000e+000 0.000 1.08581e+002 -68.055 0.00000e+000 0.000 1.22336e-005 -158.057 6.44534e-011 -82.987 1.04869e+000 111.943 1.31087e+000 -68.057
4.7508e+003 1.02785e+004 111.485 0.00000e+000 0.000 4.80927e-001 -9.027 0.00000e+000 0.000 4.76823e-001 -169.762 1.00000e+000 0.000 1.06423e+002 -68.513 0.00000e+000 0.000 1.22726e-005 -158.516 6.60805e-011 -83.117 1.02785e+000 111.485 1.28481e+000 -68.515
4.8626e+003 1.00730e+004 111.034 0.00000e+000 0.000 4.79566e-001 -8.898 0.00000e+000 0.000 4.77870e-001 -169.960 1.00000e+000 0.000 1.04294e+002 -68.963 0.00000e+000 0.000 1.23102e-005 -158.966 6.77445e-011 -83.246 1.00730e+000 111.034 1.25912e+000 -68.965
4.9770e+003 9.87032e+003 110.592 0.00000e+000 0.000 4.78247e-001 -8.767 0.00000e+000 0.000 4.78879e-001 -170.156 1.00000e+000 0.000 1.02196e+002 -69.406 0.00000e+000 0.000 1.23464e-005 -159.408 6.94463e-011 -83.373 9.87032e-001 110.592 1.23379e+000 -69.408
5.0941e+003 9.67063e+003 110.157 0.00000e+000 0.000 4.76970e-001 -8.636 0.00000e+000 0.000 4.79851e-001 -170.349 1.00000e+000 0.000 1.00129e+002 -69.840 0.00000e+000 0.000 1.23813e-005 -159.843 7.11867e-011 -83.499 9.67063e-001 110.157 1.20883e+000 -69.843
5.2140e+003 9.47390e+003 109.729 0.00000e+000 0.000 4.75734e-001 -8.504 0.00000e+000 0.000 4.80787e-001 -170.540 1.00000e+000 0.000 9.80919e+001 -70.268 0.00000e+000 0.000 1.24148e-005 -160.271 7.29666e-011 -83.624 9.47390e-001 109.729 1.18424e+000 -70.270
5.3367e+003 9.28016e+003 109.310 0.00000e+000 0.000 4.74539e-001 -8.372 0.00000e+000 0.000 4.81689e-001 -170.729 1.00000e+000 0.000 9.60859e+001 -70.687 0.00000e+000 0.000 1.24471e-005 -160.690 7.47870e-011 -83.747 9.28016e-001 109.310 1.16002e+000 -70.690
5.4623e+003 9.08943e+003 108.898 0.00000e+000 0.000 4.73384e-001 -8.240 0.00000e+000 0.000 4.82557e-001 -170.914 1.00000e+000 0.000 9.41111e+001 -71.099 0.00000e+000 0.000 1.24781e-005 -161.102 7.66486e-011 -83.869 9.08943e-001 108.898 1.13618e+000 -71.102
5.5908e+003 8.90171e+003 108.493 0.00000e+000 0.000 4.72267e-001 -8.107 0.00000e+000 0.000 4.83392e-001 -171.098 1.00000e+000 0.000 9.21675e+001 -71.504 0.00000e+000 0.000 1.25080e-005 -161.507 7.85526e-011 -83.989 8.90171e-001 108.493 1.11271e+000 -71.506
5.7224e+003 8.71701e+003 108.096 0.00000e+000 0.000 4.71189e-001 -7.975 0.00000e+000 0.000 4.84196e-001 -171.278 1.00000e+000 0.000 9.02551e+001 -71.901 0.00000e+000 0.000 1.25367e-005 -161.904 8.04999e-011 -84.108 8.71701e-001 108.096 1.08963e+000 -71.904
5.8570e+003 8.53534e+003 107.706 0.00000e+000 0.000 4.70148e-001 -7.842 0.00000e+000 0.000 4.84968e-001 -171.456 1.00000e+000 0.000 8.83741e+001 -72.291 0.00000e+000 0.000 1.25643e-005 -162.294 8.24915e-011 -84.225 8.53534e-001 107.706 1.06692e+000 -72.293
5.9948e+003 8.35670e+003 107.324 0.00000e+000 0.000 4.69144e-001 -7.710 0.00000e+000 0.000 4.85711e-001 -171.632 1.00000e+000 0.000 8.65245e+001 -72.673 0.00000e+000 0.000 1.25908e-005 -162.676 8.45285e-011 -84.341 8.35670e-001 107.324 1.04459e+000 -72.676
6.1359e+003 8.18108e+003 106.948 0.00000e+000 0.000 4.68175e-001 -7.578 0.00000e+000 0.000 4.86424e-001 -171.804 1.00000e+000 0.000 8.47062e+001 -73.048 0.00000e+000 0.000 1.26162e-005 -163.052 8.66118e-011 -84.455 8.18108e-001 106.948 1.02264e+000 -73.051
6.2803e+003 8.00848e+003 106.580 0.00000e+000 0.000 4.67242e-001 -7.446 0.00000e+000 0.000 4.87110e-001 -171.974 1.00000e+000 0.000 8.29191e+001 -73.416 0.00000e+000 0.000 1.26407e-005 -163.420 8.87426e-011 -84.568 8.00848e-001 106.580 1.00106e+000 -73.419
6.4281e+003 7.83889e+003 106.219 0.00000e+000 0.000 4.66342e-001 -7.316 0.00000e+000 0.000 4.87769e-001 -172.141 1.00000e+000 0.000 8.11631e+001 -73.777 0.00000e+000 0.000 1.26641e-005 -163.781 9.09220e-011 -84.679 7.83889e-001 106.219 9.79861e-001 -73.780
6.5793e+003 7.67229e+003 105.865 0.00000e+000 0.000 4.65475e-001 -7.186 0.00000e+000 0.000 4.88401e-001 -172.305 1.00000e+000 0.000 7.94381e+001 -74.131 0.00000e+000 0.000 1.26866e-005 -164.135 9.31512e-011 -84.788 7.67229e-001 105.865 9.59036e-001 -74.134
6.7342e+003 7.50866e+003 105.518 0.00000e+000 0.000 4.64640e-001 -7.056 0.00000e+000 0.000 4.89008e-001 -172.467 1.00000e+000 0.000 7.77440e+001 -74.478 0.00000e+000 0.000 1.27082e-005 -164.482 9.54313e-011 -84.895 7.50866e-001 105.518 9.38583e-001 -74.481
6.8926e+003 7.34800e+003 105.178 0.00000e+000 0.000 4.63836e-001 -6.928 0.00000e+000 0.000 4.89591e-001 -172.626 1.00000e+000 0.000 7.60805e+001 -74.818 0.00000e+000 0.000 1.27290e-005 -164.822 9.77635e-011 -85.001 7.34800e-001 105.178 9.18500e-001 -74.821
7.0548e+003 7.19028e+003 104.845 0.00000e+000 0.000 4.63063e-001 -6.801 0.00000e+000 0.000 4.90150e-001 -172.782 1.00000e+000 0.000 7.44475e+001 -75.151 0.00000e+000 0.000 1.27488e-005 -165.155 1.00149e-010 -85.105 7.19028e-001 104.845 8.98786e-001 -75.154
7.2208e+003 7.03548e+003 104.518 0.00000e+000 0.000 4.62319e-001 -6.674 0.00000e+000 0.000 4.90686e-001 -172.935 1.00000e+000 0.000 7.28447e+001 -75.478 0.00000e+000 0.000 1.27679e-005 -165.482 1.02589e-010 -85.207 7.03548e-001 104.518 8.79435e-001 -75.481
7.3907e+003 6.88358e+003 104.198 0.00000e+000 0.000 4.61604e-001 -6.549 0.00000e+000 0.000 4.91200e-001 -173.086 1.00000e+000 0.000 7.12719e+001 -75.798 0.00000e+000 0.000 1.27862e-005 -165.802 1.05085e-010 -85.308 6.88358e-001 104.198 8.60447e-001 -75.801
7.5646e+003 6.73454e+003 103.884 0.00000e+000 0.000 4.60916e-001 -6.425 0.00000e+000 0.000 4.91694e-001 -173.234 1.00000e+000 0.000 6.97288e+001 -76.111 0.00000e+000 0.000 1.28037e-005 -166.116 1.07639e-010 -85.407 6.73454e-001 103.884 8.41817e-001 -76.115
7.7426e+003 6.58834e+003 103.577 0.00000e+000 0.000 4.60255e-001 -6.302 0.00000e+000 0.000 4.92167e-001 -173.379 1.00000e+000 0.000 6.82150e+001 -76.419 0.00000e+000 0.000 1.28205e-005 -166.423 1.10251e-010 -85.504 6.58834e-001 103.577 8.23542e-001 -76.422
7.9248e+003 6.44495e+003 103.276 0.00000e+000 0.000 4.59620e-001 -6.181 0.00000e+000 0.000 4.92620e-001 -173.522 1.00000e+000 0.000 6.67304e+001 -76.719 0.00000e+000 0.000 1.28366e-005 -166.724 1.12923e-010 -85.600 6.44495e-001 103.276 8.05619e-001 -76.723
8.1113e+003 6.30434e+003 102.981 0.00000e+000 0.000 4.59010e-001 -6.061 0.00000e+000 0.000 4.93054e-001 -173.662 1.00000e+000 0.000 6.52745e+001 -77.014 0.00000e+000 0.000 1.28520e-005 -167.019 1.15656e-010 -85.694 6.30434e-001 102.981 7.88042e-001 -77.018
8.3022e+003 6.16648e+003 102.693 0.00000e+000 0.000 4.58424e-001 -5.942 0.00000e+000 0.000 4.93471e-001 -173.799 1.00000e+000 0.000 6.38471e+001 -77.303 0.00000e+000 0.000 1.28668e-005 -167.308 1.18452e-010 -85.786 6.16648e-001 102.693 7.70810e-001 -77.307
8.4975e+003 6.03133e+003 102.410 0.00000e+000 0.000 4.57862e-001 -5.825 0.00000e+000 0.000 4.93869e-001 -173.934 1.00000e+000 0.000 6.24479e+001 -77.585 0.00000e+000 0.000 1.28809e-005 -167.590 1.21313e-010 -85.876 6.03133e-001 102.410 7.53917e-001 -77.589
8.6975e+003 5.89887e+003 102.133 0.00000e+000 0.000 4.57322e-001 -5.710 0.00000e+000 0.000 4.94252e-001 -174.066 1.00000e+000 0.000 6.10763e+001 -77.862 0.00000e+000 0.000 1.28944e-005 -167.867 1.24239e-010 -85.965 5.89887e-001 102.133 7.37358e-001 -77.866
8.9022e+003 5.76905e+003 101.862 0.00000e+000 0.000 4.56804e-001 -5.596 0.00000e+000 0.000 4.94617e-001 -174.195 1.00000e+000 0.000 5.97322e+001 -78.133 0.00000e+000 0.000 1.29074e-005 -168.138 1.27233e-010 -86.052 5.76905e-001 101.862 7.21131e-001 -78.137
9.1116e+003 5.64184e+003 101.597 0.00000e+000 0.000 4.56307e-001 -5.483 0.00000e+000 0.000 4.94968e-001 -174.322 1.00000e+000 0.000 5.84151e+001 -78.398 0.00000e+000 0.000 1.29198e-005 -168.403 1.30296e-010 -86.138 5.64184e-001 101.597 7.05230e-001 -78.402
9.3260e+003 5.51720e+003 101.337 0.00000e+000 0.000 4.55831e-001 -5.372 0.00000e+000 0.000 4.95303e-001 -174.447 1.00000e+000 0.000 5.71246e+001 -78.657 0.00000e+000 0.000 1.29317e-005 -168.663 1.33430e-010 -86.222 5.51720e-001 101.337 6.89650e-001 -78.662
9.5455e+003 5.39510e+003 101.083 0.00000e+000 0.000 4.55373e-001 -5.263 0.00000e+000 0.000 4.95624e-001 -174.569 1.00000e+000 0.000 5.58604e+001 -78.912 0.00000e+000 0.000 1.29431e-005 -168.917 1.36636e-010 -86.304 5.39510e-001 101.083 6.74388e-001 -78.916
9.7701e+003 5.27550e+003 100.834 0.00000e+000 0.000 4.54935e-001 -5.155 0.00000e+000 0.000 4.95932e-001 -174.689 1.00000e+000 0.000 5.46220e+001 -79.160 0.00000e+000 0.000 1.29540e-005 -169.166 1.39916e-010 -86.385 5.27550e-001 100.834 6.59438e-001 -79.165
1.0000e+004 5.15836e+003 100.591 0.00000e+000 0.000 4.54515e-001 -5.049 0.00000e+000 0.000 4.96226e-001 -174.806 1.00000e+000 0.000 5.34092e+001 -79.403 0.00000e+000 0.000 1.29644e-005 -169.409 1.43272e-010 -86.464 5.15836e-001 100.591 6.44795e-001 -79.408
1.0235e+004 5.04364e+003 100.353 0.00000e+000 0.000 4.54113e-001 -4.945 0.00000e+000 0.000 4.96508e-001 -174.921 1.00000e+000 0.000 5.22214e+001 -79.641 0.00000e+000 0.000 1.29743e-005 -169.647 1.46706e-010 -86.541 5.04364e-001 100.353 6.30455e-001 -79.646
1.0476e+004 4.93131e+003 100.120 0.00000e+000 0.000 4.53727e-001 -4.842 0.00000e+000 0.000 4.96777e-001 -175.033 1.00000e+000 0.000 5.10583e+001 -79.874 0.00000e+000 0.000 1.29839e-005 -169.881 1.50219e-010 -86.617 4.93131e-001 100.120 6.16414e-001 -79.879
1.0723e+004 4.82132e+003 99.891 0.00000e+000 0.000 4.53357e-001 -4.741 0.00000e+000 0.000 4.97035e-001 -175.143 1.00000e+000 0.000 4.99195e+001 -80.102 0.00000e+000 0.000 1.29930e-005 -170.109 1.53814e-010 -86.692 4.82132e-001 99.891 6.02666e-001 -80.107
1.0975e+004 4.71365e+003 99.668 0.00000e+000 0.000 4.53003e-001 -4.642 0.00000e+000 0.000 4.97282e-001 -175.251 1.00000e+000 0.000 4.88046e+001 -80.325 0.00000e+000 0.000 1.30017e-005 -170.332 1.57492e-010 -86.765 4.71365e-001 99.668 5.89206e-001 -80.330
1.1233e+004 4.60823e+003 99.450 0.00000e+000 0.000 4.52664e-001 -4.544 0.00000e+000 0.000 4.97518e-001 -175.357 1.00000e+000 0.000 4.77132e+001 -80.543 0.00000e+000 0.000 1.30101e-005 -170.550 1.61255e-010 -86.836 4.60823e-001 99.450 5.76029e-001 -80.549
1.1498e+004 4.50505e+003 99.237 0.00000e+000 0.000 4.52339e-001 -4.448 0.00000e+000 0.000 4.97743e-001 -175.460 1.00000e+000 0.000 4.66449e+001 -80.757 0.00000e+000 0.000 1.30180e-005 -170.763 1.65106e-010 -86.906 4.50505e-001 99.237 5.63131e-001 -80.762
1.1768e+004 4.40406e+003 99.028 0.00000e+000 0.000 4.52028e-001 -4.354 0.00000e+000 0.000 4.97959e-001 -175.562 1.00000e+000 0.000 4.55992e+001 -80.965 0.00000e+000 0.000 1.30257e-005 -170.972 1.69046e-010 -86.975 4.40406e-001 99.028 5.50508e-001 -80.971
1.2045e+004 4.30522e+003 98.823 0.00000e+000 0.000 4.51730e-001 -4.261 0.00000e+000 0.000 4.98166e-001 -175.661 1.00000e+000 0.000 4.45759e+001 -81.170 0.00000e+000 0.000 1.30330e-005 -171.177 1.73078e-010 -87.042 4.30522e-001 98.823 5.38153e-001 -81.175
1.2328e+004 4.20850e+003 98.624 0.00000e+000 0.000 4.51445e-001 -4.170 0.00000e+000 0.000 4.98363e-001 -175.758 1.00000e+000 0.000 4.35744e+001 -81.369 0.00000e+000 0.000 1.30399e-005 -171.376 1.77203e-010 -87.108 4.20850e-001 98.624 5.26062e-001 -81.375
1.2619e+004 4.11384e+003 98.428 0.00000e+000 0.000 4.51172e-001 -4.081 0.00000e+000 0.000 4.98552e-001 -175.853 1.00000e+000 0.000 4.25944e+001 -81.565 0.00000e+000 0.000 1.30466e-005 -171.572 1.81424e-010 -87.173 4.11384e-001 98.428 5.14231e-001 -81.570
1.2915e+004 4.02123e+003 98.237 0.00000e+000 0.000 4.50911e-001 -3.993 0.00000e+000 0.000 4.98732e-001 -175.946 1.00000e+000 0.000 4.16355e+001 -81.755 0.00000e+000 0.000 1.30530e-005 -171.763 1.85744e-010 -87.236 4.02123e-001 98.237 5.02654e-001 -81.761
1.3219e+004 3.93062e+003 98.050 0.00000e+000 0.000 4.50662e-001 -3.907 0.00000e+000 0.000 4.98905e-001 -176.037 1.00000e+000 0.000 4.06972e+001 -81.942 0.00000e+000 0.000 1.30591e-005 -171.950 1.90164e-010 -87.297 3.93062e-001 98.050 4.91327e-001 -81.948
1.3530e+004 3.84197e+003 97.867 0.00000e+000 0.000 4.50423e-001 -3.822 0.00000e+000 0.000 4.99070e-001 -176.126 1.00000e+000 0.000 3.97794e+001 -82.125 0.00000e+000 0.000 1.30649e-005 -172.133 1.94687e-010 -87.358 3.84197e-001 97.867 4.80246e-001 -82.131
1.3849e+004 3.75524e+003 97.689 0.00000e+000 0.000 4.50194e-001 -3.739 0.00000e+000 0.000 4.99227e-001 -176.214 1.00000e+000 0.000 3.88814e+001 -82.303 0.00000e+000 0.000 1.30705e-005 -172.311 1.99316e-010 -87.417 3.75524e-001 97.689 4.69405e-001 -82.310
1.4175e+004 3.67040e+003 97.514 0.00000e+000 0.000 4.49975e-001 -3.658 0.00000e+000 0.000 4.99378e-001 -176.299 1.00000e+000 0.000 3.80030e+001 -82.478 0.00000e+000 0.000 1.30758e-005 -172.486 2.04052e-010 -87.475 3.67040e-001 97.514 4.58800e-001 -82.485
1.4508e+004 3.58741e+003 97.343 0.00000e+000 0.000 4.49766e-001 -3.578 0.00000e+000 0.000 4.99522e-001 -176.382 1.00000e+000 0.000 3.71437e+001 -82.649 0.00000e+000 0.000 1.30809e-005 -172.657 2.08899e-010 -87.532 3.58741e-001 97.343 4.48426e-001 -82.655
1.4850e+004 3.50624e+003 97.176 0.00000e+000 0.000 4.49566e-001 -3.500 0.00000e+000 0.000 4.99660e-001 -176.464 1.00000e+000 0.000 3.63033e+001 -82.816 0.00000e+000 0.000 1.30857e-005 -172.824 2.13859e-010 -87.587 3.50624e-001 97.176 4.38280e-001 -82.822
1.5199e+004 3.42685e+003 97.012 0.00000e+000 0.000 4.49374e-001 -3.423 0.00000e+000 0.000 4.99791e-001 -176.544 1.00000e+000 0.000 3.54812e+001 -82.979 0.00000e+000 0.000 1.30904e-005 -172.988 2.18935e-010 -87.642 3.42685e-001 97.012 4.28356e-001 -82.986
1.5557e+004 3.34920e+003 96.853 0.00000e+000 0.000 4.49191e-001 -3.348 0.00000e+000 0.000 4.99917e-001 -176.622 1.00000e+000 0.000 3.46773e+001 -83.138 0.00000e+000 0.000 1.30948e-005 -173.147 2.24129e-010 -87.695 3.34920e-001 96.853 4.18650e-001 -83.146
1.5923e+004 3.27326e+003 96.697 0.00000e+000 0.000 4.49016e-001 -3.274 0.00000e+000 0.000 5.00037e-001 -176.699 1.00000e+000 0.000 3.38910e+001 -83.294 0.00000e+000 0.000 1.30991e-005 -173.304 2.29444e-010 -87.747 3.27326e-001 96.697 4.09157e-001 -83.302
1.6298e+004 3.19900e+003 96.544 0.00000e+000 0.000 4.48849e-001 -3.202 0.00000e+000 0.000 5.00152e-001 -176.773 1.00000e+000 0.000 3.31221e+001 -83.447 0.00000e+000 0.000 1.31031e-005 -173.456 2.34884e-010 -87.798 3.19900e-001 96.544 3.99875e-001 -83.454
1.6681e+004 3.12637e+003 96.395 0.00000e+000 0.000 4.48689e-001 -3.132 0.00000e+000 0.000 5.00262e-001 -176.847 1.00000e+000 0.000 3.23702e+001 -83.596 0.00000e+000 0.000 1.31070e-005 -173.605 2.40451e-010 -87.847 3.12637e-001 96.395 3.90797e-001 -83.603
